X,Y,OBJECTID,Siteno,Name,NZTM_E,NZTM_N,Region,Operator,Funder,Area_km2,No_years,L1_mean,L2,Lcv,T3_Lskew,T4_Lkurt,Gumb_u,Gumb_alpha,GEV_u,GEV_alpha,GEV_k,GEV_z,Data_2_33y,Data_5y,Data_10y,Data_20y,Data_50y,Data_100y,Data_250y,Data_500y,Data_1000y,se_2_33y,se_5y,se_10y,se_20y,se_50y,se_100y,se_250y,se_500y,se_1000y
1977684,5760531,94,15901,Waioeka at Gorge Cableway,1977684,5760531,BoPRC,NIWA,MBIE,640.6,55,673.2331,157.7696,0.23435,0.1683,0.20414,541.851,227.6135,541.999,228.1438,0.0025237,0.024938,673.5455112,883.2575902,1054.064984,1217.907536,1429.984915,1588.907066,1798.154057,1956.151897,2114.035502,5%,5%,6%,7%,7%,8%,8%,9%,9%
1982960,5776211,95,16002,Otara at Browns Bridge,1982960,5776211,BoPRC,BOPRC,BoPRC,238.8,34,327.8276,77.7178,0.23707,0.12022,0.096667,263.1084,112.123,267.2401,119.9953,0.078881,0.61283,327.9814575,431.2861711,515.4263358,596.1356019,700.6054681,778.8909318,881.9665419,959.7966873,1037.57056,7%,7%,8%,9%,10%,11%,11%,12%,12%
2007563,5799184,96,16501,Motu at Houpoto,2007563,5799184,BoPRC,NIWA,MBIE,1393,57,1628.4137,348.0572,0.21374,0.079288,0.071676,1338.5704,502.1403,1374.1752,565.219,0.14628,1.4715,1629.10291,2091.750715,2468.570525,2830.025133,3297.891048,3648.490713,4110.112483,4458.673016,4806.981533,5%,5%,6%,7%,8%,8%,9%,9%,9%
2004737,5761905,97,16502,Motu at Waitangirua,2004737,5761905,BoPRC,NIWA,MBIE,295,53,259.6183,54.3536,0.20936,0.15515,0.18901,214.3556,78.4157,215.1511,80.0735,0.023117,0.22423,259.7260077,331.974444,390.8197292,447.2655396,520.3288512,575.0795217,647.1677295,701.5999631,755.9928414,5%,5%,6%,7%,7%,8%,8%,9%,9%
2011107,5774006,98,16503,Motu at Mangaotane,2011107,5774006,BoPRC,NIWA,MBIE,651,6,552.8512,76.6086,0.13857,0.058994,0.26316,489.0557,110.5228,498.8819,127.329,0.18057,0.58932,553.0029005,654.8332672,737.772598,817.3299955,920.3088859,997.477073,1099.081606,1175.800973,1252.464871,11%,13%,16%,18%,21%,23%,25%,26%,27%
2029967,5819155,99,17101,Raukokore at SH35 Br,2029967,5819155,BoPRC,NIWA,MBIE,351,19,825.0532,144.5282,0.17517,0.2223,0.21653,704.6979,208.5101,697.3581,192.591,-0.079878,-0.46391,825.3394072,1017.450537,1173.922216,1324.013608,1518.29152,1663.875475,1855.560551,2000.297772,2144.930345,6%,7%,8%,9%,10%,11%,12%,12%,13%
2031461,5823466,100,17301,Tauranga at Maruhinemaka,2031461,5823466,BoPRC,NIWA,MBIE,5.15,14,7.7588,2.9811,0.38423,0.2059,0.24074,5.2762,4.3009,5.1694,4.0762,-0.055201,-0.2752,7.76465048,11.72729189,14.95480484,18.05071275,22.05804797,25.06098181,29.01483509,32.00030348,34.98361333,15%,15%,16%,16%,17%,18%,19%,19%,19%
2065658,5792870,101,18309,Waiapu at Rotokautuku Br,2065658,5792870,GDC,GDC,GDC,1378,37,2452.7051,638.5793,0.26036,0.31943,0.24477,1920.9307,921.2752,1840.4094,718.0296,-0.22009,-1.7837,2453.969765,3302.788211,3994.13831,4657.297922,5515.690017,6158.934099,7005.870083,7645.372975,8284.413497,5%,5%,6%,7%,7%,8%,8%,8%,9%
2060150,5758481,102,18901,Hikuwai at No4 Br,2060150,5758481,GDC,GDC,GDC,217.8,26,420.0315,110.6592,0.26345,0.094256,0.10841,327.8804,159.6475,337.1566,176.5155,0.12137,0.82457,420.2505779,567.342069,687.1459179,802.064646,950.8151519,1062.282724,1209.048003,1319.867266,1430.606404,9%,9%,11%,12%,13%,13%,14%,14%,15%
2060983,5748657,103,18902,Hikuwai at Willow Flat,2060983,5748657,GDC,GDC,GDC,307,39,1029.1274,341.1502,0.33149,0.18089,0.10895,745.0359,492.1757,741.0211,484.3872,-0.016993,-0.14139,1029.803009,1483.269913,1852.612015,2206.893826,2665.47529,3009.117566,3461.578796,3803.222405,4144.618999,8%,8%,9%,9%,10%,10%,11%,11%,11%
2053423,5745149,104,18913,Mangaheia at Willowbank,2053423,5745149,GDC,NIWA,MBIE,40.3,25,87.8396,21.327,0.2428,0.1212,0.17546,70.0796,30.7684,71.1896,32.8872,0.077304,0.515,87.88183668,116.2303535,139.3198021,161.4677555,190.1360094,211.6188315,239.9044785,261.2623537,282.6047869,8%,9%,10%,11%,12%,13%,13%,14%,14%
2041181,5711090,105,19602,Waimata at Goodwin's Rd,2041181,5711090,GDC,GDC,GDC,198,35,295.2069,94.015,0.31847,0.40673,0.29596,216.9163,135.635,200.4177,88.2842,-0.33831,-2.6668,295.393126,420.3606601,522.1448724,619.7787326,746.1557499,840.8575404,965.5479284,1059.698921,1153.781841,5%,5%,6%,6%,7%,7%,8%,8%,8%
2039548,5725057,106,19609,Waimata at Monowai,2039548,5725057,GDC,GDC,GDC,104.5,28,162.4089,32.8013,0.20197,0.30533,0.20584,135.0937,47.3223,131.2713,37.8748,-0.20033,-1.4124,162.4738298,206.07431,241.5862578,275.6501706,319.7424118,352.7833418,396.2871273,429.135887,461.9608966,5%,5%,6%,7%,8%,8%,9%,9%,10%
2025532,5731758,107,19701,Waipaoa at Kanakanaia Br,2025532,5731758,GDC,GDC,GDC,1580,56,1305.7056,444.4798,0.34041,0.36382,0.22215,935.5668,641.2488,867.4349,457.6323,-0.28106,-2.8024,1306.585862,1897.401517,2378.612148,2840.200939,3437.680282,3885.406971,4474.912348,4920.035002,5364.835825,5%,5%,5%,6%,6%,6%,7%,7%,7%
2028055,5710074,108,19704,Waipaoa at Matawhero,2028055,5710074,GDC,GDC,GDC,1910,41,1329.7513,398.5681,0.29973,0.21873,0.10386,997.8453,575.0122,978.8781,534.1336,-0.074536,-0.6359,1330.540639,1860.329092,2291.833968,2705.743805,3241.507632,3642.987227,4171.600744,4570.745283,4969.601234,7%,7%,8%,8%,9%,9%,10%,10%,10%
2029677,5735950,109,19706,Waihora at No 3 Br,2029677,5735950,GDC,GDC,GDC,110.6,27,219.641,95.0481,0.43274,0.47989,0.37619,140.4901,137.1254,121.0457,74.9769,-0.43234,-2.9932,219.829254,346.1699707,449.0726199,547.7793116,675.5449992,771.2874028,897.347928,992.5334815,1087.650214,7%,6%,7%,7%,7%,8%,8%,8%,8%
2012374,5736238,110,19708,Waikohu at Mahaki,2012374,5736238,GDC,GDC,GDC,144,32,327.4833,189.3489,0.57819,0.55757,0.4127,169.8037,273.1728,127.3494,120.6554,-0.52765,-3.977,327.8582898,579.546506,784.5428438,981.1802527,1235.707209,1426.439345,1677.569381,1867.192194,2056.677908,7%,6%,6%,6%,6%,6%,6%,6%,6%
2031183,5742919,111,19711,Waingaromia at Terrace Station,2031183,5742919,GDC,GDC,GDC,175.3,46,356.0249,174.959,0.49142,0.45852,0.3475,210.3285,252.4125,175.8299,145.5776,-0.40532,-3.6627,356.3714228,588.9321019,778.349343,960.0429083,1195.226591,1371.463667,1603.508586,1778.720644,1953.80602,6%,6%,6%,6%,6%,6%,7%,7%,7%
2018828,5741192,112,19712,Mangatu at Omapere,2018828,5741192,GDC,GDC,GDC,183,30,328.0545,133.1393,0.40585,0.39272,0.25619,217.1833,192.0794,194.7268,128.9393,-0.31979,-2.3338,328.3181962,505.2908727,649.432506,787.6966213,966.6653363,1100.777203,1277.3574,1410.689255,1543.92471,8%,7%,8%,8%,8%,9%,9%,9%,9%
2013088,5732189,113,19714,Waihuka at No 3 Br,2013088,5732189,GDC,GDC,GDC,79.2,27,219.641,95.0481,0.43274,0.47989,0.37619,140.4901,137.1254,121.0457,74.9769,-0.43234,-2.9932,219.829254,346.1699707,449.0726199,547.7793116,675.5449992,771.2874028,897.347928,992.5334815,1087.650214,7%,6%,7%,7%,7%,8%,8%,8%,8%
2025485,5731692,114,19716,Waipaoa at Kanakanaia C/W,2025485,5731692,GDC,NIWA,MBIE,1580,36,1039.4578,299.8629,0.28848,0.24038,0.11545,789.7481,432.6108,769.8061,388.0245,-0.10673,-0.85326,1040.051653,1438.638338,1763.28131,2074.686643,2477.768904,2779.822337,3177.525058,3477.821709,3777.901242,7%,7%,8%,8%,9%,9%,10%,10%,10%
1998333,5738274,115,19734,Waikohu at No 1 Br,1998333,5738274,GDC,NIWA,MBIE,26.4,35,30.2113,8.4181,0.27864,0.23016,0.22398,23.2011,12.1448,22.7153,11.0768,-0.091589,-0.72195,30.22793936,41.41757115,50.53136112,59.27352726,70.58936461,79.06899233,90.23380838,98.6641175,107.0883314,7%,7%,8%,8%,9%,10%,10%,10%,11%
2006069,5723314,116,19741,Wharekopae at Rangimoe Station,2006069,5723314,GDC,GDC,GDC,176,47,244.1405,126.0268,0.51621,0.58796,0.41614,139.1922,181.8182,110.3356,73.1662,-0.56377,-5.1497,244.3900858,411.9085885,548.3499368,679.2277538,848.6356633,975.5830521,1142.730042,1268.939088,1395.056884,5%,4%,4%,4%,4%,4%,5%,5%,5%
2018682,5698882,117,19766,Te Arai at Pykes Weir,2018682,5698882,GDC,GDC,GDC,82.7,30,177.7203,45.6242,0.25672,0.16337,0.069627,139.7269,65.8219,140.0016,66.4407,0.010219,0.074578,177.8106822,238.4557998,287.8503532,335.2307947,396.5599161,442.5174624,503.0280847,548.718336,594.3755525,7%,8%,9%,10%,11%,11%,12%,12%,13%
2021372,5710165,118,19778,Gentle Annie at Weir,2021372,5710165,GDC,NIWA,MBIE,3.2,7,1.6597,0.61532,0.37074,0.56804,0.41766,1.1473,0.88772,1.0082,0.37997,-0.54016,-1.9042,1.660924418,2.478826725,3.144996084,3.784001726,4.611128985,5.230944472,6.04703288,6.66324344,7.279008471,10%,9%,10%,11%,12%,12%,12%,13%,13%
2019903,5702837,119,19779,McPhails Stm at Waingake Rd,2019903,5702837,GDC,NIWA,MBIE,3.98,30,4.5631,1.7109,0.37495,0.15744,0.026877,3.1383,2.4684,3.1593,2.5125,0.019518,0.14244,4.566487395,6.840751863,8.693106711,10.46992995,12.76984538,14.49330835,16.76252908,18.47596817,20.18816842,11%,10%,11%,12%,12%,13%,13%,14%,14%
2024842,5719871,120,19780,Pouarua at Weir,2024842,5719871,g,NIWA,MBIE,21.04,9,11.3375,3.2537,0.28699,0.41637,0.40485,8.6279,4.6941,8.0425,2.9899,-0.35095,-1.4028,11.34385141,15.66876829,19.19134927,22.57029352,26.94399025,30.22146049,34.53678581,37.79519386,41.05124603,10%,10%,11%,12%,13%,14%,15%,15%,15%
2020920,5670336,121,20101,Kopuawhara at Railway Br,2020920,5670336,HBRC,HBRC,HBRC,54.5,31,135.2885,46.8872,0.34657,0.27936,0.13257,96.2433,67.644,91.6616,56.7552,-0.16343,-1.2124,135.3813279,197.7052405,248.4671475,297.1591874,360.1860386,407.4157943,469.6014883,516.5565498,563.477662,8%,8%,9%,9%,10%,10%,11%,11%,11%
1986266,5685668,122,21401,Wairoa at Marumaru,1986266,5685668,HBRC,NIWA,"MBIE,HBRC",1759,34,1564.6168,264.2536,0.16889,0.045631,0.099095,1344.5606,381.2374,1383.1291,445.6834,0.20348,1.5809,1565.140105,1916.393821,2202.484789,2476.910114,2832.125549,3098.309531,3448.784256,3713.420078,3977.864564,5%,6%,7%,8%,9%,10%,11%,11%,12%
1951987,5681115,123,21409,Waiau at Otoi,1951987,5681115,HBRC,NIWA,"MBIE,HBRC",513,44,356.0535,94.7181,0.26602,0.27961,0.1848,277.1774,136.6493,267.9043,114.6028,-0.16378,-1.4475,356.2410881,482.1431492,584.68852,683.0525016,810.3745862,905.7845717,1031.407414,1126.262483,1221.04897,5%,5%,6%,7%,7%,8%,8%,8%,9%
1959893,5688955,124,21410,Waihi at Waihi,1959893,5688955,HBRC,NIWA,MBIE,49.7,44,51.3582,13.5819,0.26445,0.19758,0.17105,40.0479,19.5946,39.6676,18.8092,-0.04257,-0.37623,51.38510658,69.43862406,84.14294763,98.24768783,116.5048272,130.185984,148.1994634,161.8010489,175.3928002,6%,6%,7%,8%,8%,9%,9%,10%,10%
1980464,5673763,125,21415,Wairoa at Railway Br,1980464,5673763,HBRC,HBRC,HBRC,3563,24,1863.8698,460.6709,0.24716,0.17516,0.17401,1480.2479,664.6076,1477.47,659.5971,-0.008127,-0.053048,1864.782091,2477.119415,2975.859129,3454.262236,4073.505987,4537.542037,5148.521353,5609.858511,6070.862115,8%,8%,9%,10%,12%,12%,13%,13%,14%
1956307,5705184,126,21420,Mokau at Sh 38,1956307,5705184,HBRC,HBRC,HBRC,36.7,9,35.7172,9.2274,0.25835,0.53398,0.36516,28.0331,13.3123,26.0085,6.2955,-0.49918,-1.9953,35.73544121,48.00075109,57.99066497,67.57323021,79.976878,89.27166655,101.5097751,110.750504,119.9845517,6%,7%,8%,9%,10%,10%,11%,11%,11%
1998868,5702718,127,21437,Hangaroa at Doneraille Park,1998868,5702718,HBRC,HBRC,HBRC,596,38,472.5251,124.2169,0.26288,0.1799,0.21297,369.0839,179.2071,367.7446,176.6283,-0.015463,-0.127,472.7710339,637.8837952,772.3657027,901.363977,1068.339011,1193.463302,1358.209886,1482.606438,1606.91305,6%,7%,8%,8%,9%,10%,10%,11%,11%
1971831,5680203,128,21493,Waiau at Ardkeen,1971831,5680203,HBRC,HBRC,HBRC,1315,24,549.2038,186.3952,0.33939,0.18259,0.12081,393.9839,268.9114,391.4766,263.9949,-0.01961,-0.128,549.5728936,797.3348618,999.1333285,1192.703263,1443.259687,1631.016469,1878.228964,2064.893728,2251.423531,11%,10%,11%,12%,13%,14%,14%,14%,15%
1989261,5694097,129,21499,Ruakituri at Sports Ground,1989261,5694097,HBRC,HBRC,HBRC,512,26,436.157,98.0125,0.22472,0.093007,0.019737,354.5375,141.4021,362.9025,156.5799,0.12344,0.83862,436.3511027,566.632164,672.7441659,774.5293456,906.2798203,1005.008261,1135.000392,1233.154616,1331.237872,8%,8%,10%,11%,12%,12%,13%,14%,14%
1962516,5703888,130,1021404,Aniwaniwa at Lake Waikaremoana,1962516,5703888,HBRC,HBRC,HBRC,50.78,24,48.7887,9.6031,0.19683,0.12946,0.14479,40.7917,13.8544,41.2015,14.6494,0.063986,0.41766,48.80769394,61.57246855,71.9691891,81.94197306,94.85071894,104.5240074,117.260473,126.8775005,136.4875746,7%,7%,9%,10%,11%,12%,13%,13%,13%
1953400,5708686,131,1021407,Hopuruahine at The Caskades,1953400,5708686,HBRC,HBRC,HBRC,61.5,10,86.9916,10.3054,0.11846,0.046404,0.036924,78.4098,14.8676,79.9032,17.3664,0.20215,0.85172,87.01201962,100.7103077,111.8673613,122.5694749,136.4222632,146.8029786,160.4708875,170.7912274,181.1041055,7%,9%,11%,12%,14%,16%,17%,18%,19%
1968251,5669450,132,21601,Tahekenui at Glenstrae,1968251,5669450,HBRC,NIWA,MBIE,20.6,38,40.76,11.0226,0.27043,0.22985,0.19085,31.581,15.9023,30.9478,14.5111,-0.091133,-0.74851,40.78188495,55.43349565,67.36701635,78.81393591,93.63079912,104.733953,119.3530702,130.3916468,141.4222423,6%,6%,7%,8%,9%,9%,10%,10%,10%
1957275,5666962,133,21801,Mohaka at Raupunga,1957275,5666962,HBRC,NIWA,"MBIE,HBRC",2370,55,836.7987,212.4801,0.25392,0.15539,0.09537,659.8567,306.544,662.9145,312.9234,0.022751,0.22481,837.2194762,1119.654303,1349.693302,1570.352232,1855.972584,2070.004845,2351.813303,2564.600725,2777.234298,5%,6%,6%,7%,8%,8%,9%,9%,9%
1912099,5655499,134,21867,Mohaka at McVicars Bridge,1912099,5655499,HBRC,NIWA,MBIE,950,51,383.6659,107.9463,0.28135,0.16037,0.12666,293.7741,155.7335,294.7615,157.8662,0.014917,0.14194,383.8796832,527.3650039,644.2316802,756.3330018,901.436664,1010.17144,1153.338546,1261.440907,1369.465108,6%,6%,7%,8%,8%,9%,9%,10%,10%
1936321,5654011,135,22502,Sandy Ck at SH2,1936321,5654011,HBRC,HBRC,HBRC,18.3,10,9.9746,3.6767,0.3686,0.12348,0.037103,6.9129,5.3043,7.0946,5.6528,0.073618,0.31018,9.981905995,14.86903167,18.84952341,22.66770666,27.60995322,31.31347154,36.18975882,39.87173701,43.55105307,20%,19%,21%,22%,23%,24%,25%,26%,26%
1932627,5636090,136,22714,Tamingimingi at Top Ford,1932627,5636090,HBRC,HBRC,HBRC,7.99,19,7.8668,1.6287,0.20703,0.075948,0.067667,6.5106,2.3497,6.684,2.6552,0.15189,0.88211,7.870108962,10.03500899,11.79828811,13.48966778,15.67898526,17.31957064,19.47966947,21.11071299,22.74057724,8%,9%,11%,12%,14%,14%,15%,16%,17%
1933827,5638093,137,22715,Pakuratahi at Forest Glade,1933827,5638093,HBRC,HBRC,HBRC,3.44,20,2.2586,0.68697,0.30416,0.29936,0.31012,1.6865,0.99109,1.6093,0.80204,-0.19191,-1.1435,2.259933092,3.173075521,3.916816554,4.630230809,5.553672384,6.245661897,7.156779209,7.844744023,8.532211428,9%,9%,10%,10%,11%,12%,12%,13%,13%
1929125,5633486,138,22802,Esk at Waipunga Br,1929125,5633486,HBRC,HBRC,HBRC,254,25,274.2676,127.8434,0.46613,0.31857,0.14067,167.8065,184.439,151.7591,143.9851,-0.21889,-1.4582,274.5207501,444.4539312,582.8619995,715.6263415,887.4761641,1016.253423,1185.809736,1313.83801,1441.773718,11%,10%,10%,11%,11%,12%,12%,12%,12%
1927714,5651203,139,22809,Esk at Berry Rd,1927714,5651203,HBRC,HBRC,HBRC,58.7,19,37.7892,7.9785,0.21113,0.2184,0.04048,31.1451,11.5106,30.7678,10.6979,-0.074041,-0.43001,37.80499865,48.41030921,57.04817816,65.33382943,76.05875512,84.09557769,94.67736838,102.6674478,110.6517502,7%,8%,9%,10%,11%,12%,13%,13%,14%
1928215,5622630,140,22901,Wharerangi at Codds,1928215,5622630,HBRC,HBRC,HBRC,18.5,9,18.6076,7.2301,0.38855,0.14802,0.30049,12.5868,10.4308,12.7476,10.757,0.034378,0.13741,18.62193899,28.23237401,36.05993152,43.5683126,53.28714175,60.57003655,70.15915809,77.39969465,84.63499619,21%,20%,22%,23%,24%,25%,26%,27%,27%
1925729,5619573,141,23001,Tutaekuri at Puketapu,1925729,5619573,HBRC,HBRC,HBRC,792.5,16,430.3287,161.5902,0.3755,0.17048,0.018762,295.7652,233.1253,295.5578,232.9404,-0.00085772,-0.0045712,430.6487743,645.4391594,820.3827583,988.1928585,1205.40582,1368.176369,1582.490403,1744.314258,1906.02111,15%,14%,15%,16%,17%,18%,18%,19%,19%
1929533,5615068,142,23002,Tutaekuri at Redclyffe,1929533,5615068,HBRC,HBRC,HBRC,826.1,33,754.1515,279.1667,0.37017,0.21824,0.17358,521.6765,402.7524,508.5161,374.4138,-0.073793,-0.56481,754.7043321,1125.78093,1428.017342,1717.929765,2093.191659,2374.397641,2744.651286,3024.221738,3303.590057,9%,9%,9%,10%,11%,11%,12%,12%,12%
1894245,5645358,143,23005,Ngahere at Ngahere Weir,1894245,5645358,HBRC,NIWA,MBIE,0.521,46,1.2619,0.29178,0.23123,0.094371,0.089909,1.0189,0.42095,1.0433,0.46536,0.12118,1.0951,1.262456751,1.650299737,1.966192126,2.26920369,2.661421078,2.955332817,3.342315667,3.634517978,3.926509022,6%,6%,7%,8%,9%,9%,10%,10%,11%
